X1,X2,X3,X4,X5,y
-1.7257570278376018,-0.1529999477844607,1.8640871155074752,2.5548686064338653,0.5259068665638014,0
-0.9021055137985636,0.06363000098158203,1.2828028260394317,1.7444467616845813,0.421783125889315,0
-1.3223755315966959,-1.0627529931313007,-1.3576726335099898,-2.195004740042103,-1.5458868265908938,0
-1.9568927642559202,-0.5791279149076864,1.867700680282058,2.949825510488559,0.9936302246219814,0
-2.150019717093924,-0.903652106984632,1.9940819284953415,3.4771704865275415,1.489002724229478,0
-0.467800737941222,-1.0152693778335597,-3.3487333060814097,-5.487209779715018,-3.1440517228903384,0
-1.191974758552211,-1.1243577942983372,-2.144096238332285,-3.540340075027552,-2.2951448841273887,0
-1.8801077060558535,-0.8898398549146088,0.5522944230219806,0.8679094020617315,-0.06997671253890358,0
-2.2620290472872404,-0.9761758901127633,1.1133848870765957,1.7887446801493507,0.3321982351287738,0
-3.022497695255915,-2.5785045321451348,1.7936611655157948,4.640737748782074,3.093632238422344,0
-1.5590879101276505,-1.284741027817147,-2.478502370486652,-4.242929155264166,-2.9070910483227976,0
0.41823181251658825,-0.3820138461438628,-0.3879520197204003,0.04992966500064247,0.6962404718328115,0
-1.4874523791465248,-0.41551317408660643,1.5844722879316882,2.528546738741524,0.9257899868525603,0
-0.8177813962934988,-0.7603517864151105,-0.541449717798192,-0.6469316148084603,-0.3862944165014093,0
-3.3207715765584234,-1.0575201583973761,1.16498162312545,1.2295166204295294,-0.7862382248622624,1
-1.068252897930258,-1.9073167687791865,0.2281729065795295,2.153136204939148,2.3266444197944836,0
-0.4677998196353401,-0.6397371200449673,0.6922935941662562,1.8330497914709922,1.4430264271792144,0
-0.7482407410439984,-0.47722991618528354,0.8917168743090285,1.8041997264761025,1.0628108353368715,0
-1.8181573406121374,-0.9853268245169057,-0.06118903235749018,-0.14854323007987574,-0.6205686208166598,0
-1.9761584220021584,-0.729910393682917,1.7083063780737509,2.82424328922678,1.0288491225364935,0
-0.7535465620193579,0.1951794858515924,1.1413007822359034,1.4069978547977293,0.19190830605314724,0
-0.16682864197702119,0.5352179397157056,1.012632423792543,1.1393734238300028,0.16029938597376914,0
-0.825352237920435,0.43101155399931174,1.5434673909846195,1.8251846984573366,0.20747064367242052,0
-1.0087390537015437,-0.3957321863225981,0.7082662730162075,1.1553498565081288,0.3533232715896375,0
-0.8318930091377583,-0.7182377848051273,-0.30992838604411677,-0.2645551467535595,-0.17761595001200714,0
-2.057511021068257,-1.1819845245387395,-0.6651365778088167,-1.2324843875655973,-1.35823176108823,0
-0.15978214672897062,-0.7770675564479848,-2.071938760023671,-3.1074831651798314,-1.5193221132976469,0
-1.2222897900566072,-0.6880811522848703,0.5132456768805513,1.0049254508012382,0.34855465492559823,0
0.16706586070377383,-0.7345759428458462,-2.457172178268609,-3.6711606715372294,-1.6846364155643272,0
-2.183270970189441,-1.3512048864282886,-1.4523703621853126,-2.6242956958812083,-2.239934790002377,0
-1.5710847842775197,-0.947105859681471,-0.5780922191437023,-1.018744824402182,-1.0495834688759356,0
-1.292597611014835,-0.3304619672500974,1.3031145002255056,2.014826771572626,0.6545032530085403,0
-0.18908465484916293,-0.7619423104803569,-1.8890811105155099,-2.7949762026159104,-1.3452438659730435,0
-2.7787636144456043,-1.1507587212160988,2.621113279599946,4.556497912574196,1.9511490397650482,0
-1.7801705351222208,-0.8585484267344817,1.4424314433516754,2.619554377923745,1.1568193457491083,0
-1.6078199166286011,-1.0828484347174945,-1.1814425539172677,-2.0344835613471584,-1.6397537697688582,0
-0.7777817923716215,-0.8331591704395637,-1.337501868784876,-2.0615940693715795,-1.2417618634147582,0
-0.9796221099168558,-0.9314638744118076,-1.5344180919464545,-2.459929395424683,-1.5772827560093032,0
-1.7792708841836324,-1.0413353057221317,-0.21287352385216674,-0.3406409310520571,-0.669843034256892,0
-0.7249039613851168,-0.6855822867528021,-0.37356617961024563,-0.35277075218483095,-0.1837018188230145,0
-0.8946654963993733,-0.6231850031621599,0.39606730321488626,0.9306497545304302,0.4929206237521757,0
-0.6614507146417544,-1.043578641736982,-2.6634909711496038,-4.266004941036807,-2.4467459943496976,0
-1.0628958593809434,-0.5560979616058506,1.2155338706925392,2.3053717716826165,1.2279284416072733,0
-0.917217578400322,-0.4521162344798603,1.078915431406284,2.011181402738923,1.049511240592117,0
-1.9002668899435355,-1.0301287959234606,-0.2794829479987275,-0.571370788607688,-0.9281151526540471,0
-1.2167785119667576,-1.2032119309737386,-2.418849993324039,-3.9865301285078845,-2.543916129188222,0
-0.9852429788986677,-0.9889899868541271,0.8529888843811002,2.2246133713159013,1.619513467000083,0
-0.36369541328836863,-0.26685627190077305,0.5483710072366044,1.1445169539474662,0.7276169986763286,0
-2.1504866658209294,0.05005026595627148,2.7051903240277264,3.6090313910391814,0.7266632220768906,0
-1.9740725927560567,-1.4512227599209122,1.3630285305791492,3.0978767826406823,1.8578058996819848,0
-0.7554789250554315,-0.3508251351912814,1.0586681027811018,1.956985958856037,1.047225321435992,0
-2.808025124839822,-0.4422194338943724,2.895557843351034,4.142980337909136,1.01861049759699,0
-0.2107983390752559,-0.9986635250122782,-3.037962822844939,-4.722600858887325,-2.4469226820570062,0
-2.3942594145341194,-0.13922532173380622,2.5172376091280695,3.316197728049974,0.5109424168350177,0
-2.0207604187814434,-1.0520805419322397,1.5722368706592835,2.948634050683482,1.3655099263085044,0
-1.477076087981248,-1.0422789283554335,-1.2173458039663099,-2.0622471245896707,-1.5939660167222298,0
-1.537424807162925,-1.4273198518422852,1.1527848601057424,2.975900515741238,2.0905836487597274,0
-2.796280191572679,-0.9840617926072909,1.7971848792048672,2.7345013255911605,0.5639005586045347,0
-1.4520340763944222,0.30913319407341827,1.7944735744206892,2.0162424983506333,-0.03774992962986601,0
-1.2005157066415413,-0.8524131632912416,-0.6896336860856322,-1.0899068456002952,-0.8966434867271635,0
-3.5128936288747443,-1.3298684513015584,1.2573297112103763,1.623868479483469,-0.4260522409167865,0
-1.2494113042766308,0.00669798818218952,1.579426658685675,2.140911965163941,0.47179888358211564,0
-0.2337133718223623,0.13439307459109875,0.2514672965272815,0.1420968026191731,-0.2042287496138644,0
-0.6447276113951363,0.19080861743323901,1.227295136003283,1.6574899154448535,0.4479978983557972,0
-1.709579580563575,-0.35262162591747526,1.8739899338877652,2.8456643213085613,0.9119357757953583,0
-2.64218101475353,-0.9155863891851045,2.295814315544852,3.7202575184081423,1.2842508186251562,0
-0.5401583946033655,-0.8335782541419755,-1.7233372411866745,-2.6350106319377864,-1.4440322062648057,0
-0.9415450730481602,-0.4757483215760969,1.1525224221168606,2.1666290272354662,1.1563838463351754,0
-0.15730676116575104,-2.2833737402940995,-1.2763533122421629,0.3934735065588059,2.1801002600903807,1
-1.7345587506326696,-1.0642273161477784,-0.3693623017371015,-0.5809425013908425,-0.7765823875392588,0
-2.0601872294515395,-0.9655364917709276,0.7499257430821962,1.2183187475381807,0.09453217958675308,0
0.832092586389303,0.5220845749535528,-0.2257015563549638,-0.5149563239355187,-0.17140568386051358,0
-2.3878367114097427,-1.02493146252133,0.8176980392767241,1.1899342516424316,-0.12378698435537772,0
-0.7229680085412142,-0.8394975284873882,-1.3136484942428686,-1.967643092578394,-1.130744011475248,0
-2.2059436779273582,-1.4471631453318228,1.6098671206626856,3.4020953275029187,1.8802524648026375,0
0.443825272981202,-1.010880301132093,-0.6410325638190622,0.39832397493055827,1.51110459256488,0
-0.3953211926201442,-0.3482546373798965,0.45263878526967727,1.042672582969734,0.7073963964033907,0
-0.8586032096834855,-0.6066597721686638,0.19507206776645747,0.5467562202427917,0.2478163531047619,0
-1.7105309948200076,-1.2364637815341402,-1.617740839726407,-2.7517801113398694,-2.064100268797059,0
-0.6462055415852832,-1.5523193472847545,-0.037786545391734094,1.4817498906423874,1.883453618584511,0
-0.5753967480844169,-0.6951922552792585,-0.6873642300959834,-0.8386635022483937,-0.3867528595648725,0
-0.43899567172195686,-0.7520350389221956,-1.3932908170046536,-2.030304427895797,-1.0322978392387148,0
-1.773363161656611,-1.0212297206243062,1.5562810200058073,3.056350684985409,1.6008556433942953,0
-0.9684137276558767,-1.2078555654901908,-2.8534274425226185,-4.64087950871432,-2.7885681515133878,0
1.3689875772317115,-0.4202949841492058,-2.796765226561657,-3.868408142433193,-1.1723937133618256,0
0.08377870818878974,-0.4354984890033348,-0.11911701172612355,0.3974883941619122,0.720190888926806,0
-0.2675241601568781,-0.7661337383614352,0.22517528193545355,1.2396347979294975,1.310924652911956,0
-1.0556331649130297,0.09249550823448795,1.4584416279349044,1.9353641016741856,0.40622784916765353,0
-0.6943780580560956,0.20172875292704914,1.2194884884219768,1.592312637714686,0.3562148937966847,1
-0.7118934523893156,-0.11957473444834825,1.1061309709197842,1.7790342421976395,0.7548630689640378,0
-0.617589785646951,-0.6382428449791119,-0.10201342353373544,0.18788418277111527,0.2202081675494001,0
-1.1756372321341808,-0.966603539706229,-1.0974530379176908,-1.7113360075620487,-1.1934818860657512,0
-3.894080050292479,-1.1585810978292,3.472271672138097,5.405810041693009,1.6706680360412558,0
-0.9807225858142699,-0.8713132264898086,-1.2139851399299832,-1.919820140435252,-1.268619350245825,0
-0.9736126723936978,-1.0092095831298942,-1.784280776182189,-2.8372001421280006,-1.756983724025801,0
-0.7643506859334438,-0.424420899054929,0.6505352698746706,1.2577013902839018,0.6358509074395244,0
-0.5319162329142589,-0.8181482587348718,-1.8141137959501779,-2.8245775032870895,-1.578912113382225,0
-0.7293663046345844,-0.6624707576631914,-0.3012547286483632,-0.24635056574250053,-0.13619546739075172,0
-1.9250032141851365,-1.0041919130603596,1.5764133423671454,2.9635174297515388,1.406513442346215,0
-0.8270793082388761,-0.569033232021047,0.5133820063218288,1.1356653982760072,0.6344949539561966,0
0.06535537841363181,-0.6151752672490584,-1.3030653333034792,-1.6698158225654733,-0.523753481969061,0
-1.8611266009727798,-1.7190011804862702,0.4637965992802835,1.7904322712537915,1.304482734783483,1
-1.650201746185072,-0.1447715987386286,1.3348913657990735,1.5760609552641944,-0.08140807437393183,1
1.3680071442894883,-0.9527916984122601,-1.4668255825339114,-0.6055148331814532,1.4957229220309172,0
-1.3053850652899537,-1.1159797194454522,-1.6032124604796074,-2.587919968391103,-1.7495235372659947,0
-1.3813644475540108,-1.1145337275065024,-1.5513005095338865,-2.544373152307068,-1.7800187067389959,0
-2.065298877262613,-1.1246258103523545,-0.5611089764049,-1.111775703550659,-1.334224172982009,0
-2.284385251052621,-0.9287306384267228,1.2670643538781126,2.0077918282013703,0.4199551585236214,0
-1.2985143357781979,-1.368715628557564,0.716521400493934,2.2290938265256415,1.7200742289944704,0
-1.0472147332537396,-0.8065081864194035,-0.25471285319177583,-0.19845086212107552,-0.2201822645861009,0
-1.1386731569214947,-1.077754363043636,-1.9328524246098566,-3.1542949264309463,-2.036112165991519,0
-1.8128403124546377,0.6333439551883471,2.6578025756132977,3.001747746775231,0.0579802083996821,0
-1.389845792746093,0.5475116844211467,2.029736194300152,2.2053718626003413,-0.07533076209716238,0
